Unnamed: 0,0,denormalized
336,0.6110126,1.4683983856001133
337,0.5522461,1.2579412402884325
338,0.59133834,1.397940070136034
339,0.59790903,1.421471310896126
340,0.18755218,-0.04811648504363042
341,0.6663942,1.6667333798365132
342,0.5642779,1.3010300456615793
343,0.6263267,1.5232419064668923
344,0.5642779,1.3010300456615793
345,0.60727745,1.4550219039939103
346,0.57454187,1.337787821363123
347,0.4296948,0.8190551954799874
348,0.59133834,1.397940070136034
349,0.5693785,1.319296536185547
350,0.5997792,1.4281688450260743
351,0.3836184,0.6540443881281943
352,0.38565406,0.6613345822426169
353,0.5778081,1.3494849862739366
354,0.60506713,1.4471062098922483
355,0.54801923,1.2428037896353628
356,0.6280009,1.529237624310916
357,0.63609046,1.5582083083643754
358,0.63065535,1.538743856081953
359,0.56205714,1.293076963377925
360,0.59061104,1.3953354317487694
361,0.647268,1.5982378006772935
362,0.59133834,1.397940070136034
363,0.58788985,1.3855901877874874
364,-0.07958581,-1.0048026715563618
365,0.5091593,1.1036369184619597
366,0.35267484,0.543227965448934
367,0.5502478,1.250784841430641
368,0.46771583,0.9552177614931034
369,0.6260539,1.5222649432439512
370,0.52510387,1.1607383059092697
371,0.4076747,0.7401958557970438
372,0.6451572,1.5906785119273437
373,0.626033,1.5221900952550964
374,0.57953084,1.355654537676764
375,0.58591545,1.3785193806490081
376,0.5642779,1.3010300456615793
377,0.56645155,1.3088144155646155
378,0.5642779,1.3010300456615793
379,0.2152644,0.05112772231003593
380,0.5818766,1.3640552753961508
381,0.5652249,1.3044214832426873
382,0.6436211,1.5851773638087172
383,0.59133834,1.397940070136034
384,0.66621584,1.6660946292483754
385,0.57534814,1.3406752705484655
386,0.64667636,1.59611899378132
387,0.41853335,0.7790833253747573
388,0.55754125,1.276904461732573
389,0.42251432,0.7933401482546527
390,0.5991503,1.4259166009978186
391,0.624043,1.5150634207182385
392,0.64132404,1.5769510326470924
393,0.71747726,1.8496742556992123
394,0.7005224,1.7889547737705769
395,0.6102037,1.4655015177444026
396,0.6824406,1.7241994453079874
397,0.6228015,1.5106173069305457
398,0.5787706,1.3529319331290752
399,0.68866533,1.746491719071713
400,0.64782995,1.600250280454171
