smiles,AR
NC(=O)C1=C(C=CC=C1)C(N)=O,1.66000779150031
CCCCCCCCS(=O)C(C)CC1=CC2=C(OCO2)C=C1,1.841347920185
ClC1=CC=C2N(CC3CC3)C(=O)CN=C(C3=CC=CC=C3)C2=C1,1.6220501401464
Cl.NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1,1.37907781622763
Cl.CC(CN1C2=CC=CC=C2SC2=C1C=CC=C2)N(C)C,1.60205999132796
Cl.CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,1.58075180100937
CCCCN(CC)C(=O)SCCC,1.37659243933339
CCCOC(=O)C1=CC(O)=C(O)C(O)=C1,1.59141083777409
CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1,1.27055713401802
O.O.OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC(O)=C(O)C=C1,1.64273690239813
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=C(C[C@H]1C(O)=O)C=CC=C2,1.54263065448712
ON=C1C=CC(C=C1)=NO,1.6706463169658
Cl.CN1C=C(C(=O)[C@@H]2CCC3=C(C2)N=CN3)C2=C1C=CC=C2,1.31734135269787
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,1.24285748279211
[Na+].[Na+].[Na+].OC1=C(C=C2C=C(C=CC2=C1\N=N/C1=C2C=CC=CC2=C(C=C1)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,1.04757676354704
[Na+].[Na+].[O-]C1=C(I)C2=C(C=C1I)C1(OC(=O)C3=CC=CC=C13)C1=C(O2)C(I)=C([O-])C(I)=C1,1.18826243001261
[Na+].[Na+].CC1=CC(C)=C(C=C1N=NC1=CC(=C2C=CC=CC2=C1O)S([O-])(=O)=O)S([O-])(=O)=O,1.56622082068233
[Na+].CCN(CC)C1=CC2=[O+]C3=C(C=CC(=C3)N(CC)CC)C(=C2C=C1)C1=C(C=C(C=C1)S([O-])(=O)=O)S([O-])(=O)=O,1.09812244186323
NC1=CC(=C(NCCO)C=C1)[N+]([O-])=O,1.65321251377534
