Unnamed: 0,smiles,AR,predicted
576,[Br-].CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,19.4203904158925,44.66926220492452
577,[O-]S(=O)(=O)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,19.7471078645635,42.89768875488627
578,[Cl-].CCCCCCCCCCCCN1C=C[N+](C)=C1,70.709601862167,45.08170341558691
579,[Cl-].CCCCCCCCCCCCCCCCN1C=C[N+](C)=C1,68.2826712804698,45.08170341558691
580,ClCC(=O)C1=C(Cl)C=C(Cl)C=C1,75.4578219022577,42.16144266848585
581,ClC1=CC(Cl)=C(Cl)C(Cl)=C1,50.2357375657782,41.80500461463552
582,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl,75.4582574892414,43.60094576548711
583,[O-][N+](=O)C1=CC(=C(Cl)C(=C1NC1=C(Cl)C=C(C=N1)C(F)(F)F)[N+]([O-])=O)C(F)(F)F,52.0038908830444,42.55451337624629
584,N#CCC#N,34.0078691524681,43.31731121119792
585,ClCC(=O)CCl,58.4681618981171,42.53999217811491
586,ClC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,75.6547354546783,44.497054477587206
587,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,0.002853242138208145,23.22123819932838
588,CCC1=CC(CC2=C(O)C(=CC(CC)=C2)C(C)(C)C)=C(O)C(=C1)C(C)(C)C,73.5031581218288,45.28525113069106
589,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=O,73.0521592355139,46.46197324236037
590,ClC1=C(Cl)C(=O)C2=C(C=CC=C2)C1=O,78.2411854572958,42.66908348902799
591,C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C2=C(C(N)=C1F)C(=O)C(=CN2C1CC1)C(O)=O,35.8532377145812,36.20625214802502
592,ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,75.7704356914292,43.948871853470415
593,[O-][N+](=O)C1=CC=C(\C=C\C(=O)C2=CC=CC=C2)C=C1,33.2545144945851,45.0874553455912
594,O=C\C=C\C1=CC=CC=C1,14.040566689971001,45.97827489009543
595,COCC(C)OC(C)=O,1.484028719183982,41.403801215353106
596,CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C,19.3883197071873,43.09840423683099
597,[Cl-].CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,65.8180309322298,45.44470824294006
598,ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,59.5067351402971,39.86250152024155
599,CC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)C,54.3345784381857,44.644109875340355
600,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(=O)NC1=CC=C(O)C=C1,70.5325687212245,47.745146928503964
601,[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,56.9520833736334,45.96830339385575
602,[Na+].CCCCCCCCCCCCCOS([O-])(=O)=O,65.6377378548352,43.46834350321558
603,CCCCCCCCN[C@H](C)[C@@H](O)C1=CC=C(SC(C)C)C=C1,11.516760898144902,45.030424251937895
604,[Na+].[Na+].OC(COC1=CC=CC2=C1C(=O)C=C(O2)C([O-])=O)COC1=CC=CC2=C1C(=O)C=C(O2)C([O-])=O,19.4618035665181,40.026625726550606
605,FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1,39.834862050056,38.62386176652087
606,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC(=O)C1=CC=CC=C1)C=C3,0.2769782298378587,30.3958833618161
607,CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1,35.4686619819827,44.7951459839552
608,NC1(CCC1)C1=CC=C(C=C1)C1=NC2=C(C=C1C1=CC=CC=C1)C1=NNC(=O)N1C=C2,13.3743864731834,38.91034741432056
609,[I-].CCN1C(SC2=C1C=CC=C2)=CC=CC=CC1=[N+](CC)C2=C(S1)C=CC=C2,15.368335050927598,46.92266037606071
610,CC(C)OC(=O)NC1=CC2=C(NC(=N2)C2=CSC=N2)C=C1,14.318200027721602,43.30360135801765
611,OC1=C([Hg]Cl)C=CC=C1,3.32141332254443,44.18043466409562
612,OS(O)(=O)=O.CC(C)(C)NC(=O)[C@@H]1CN(CC2=CC=CN=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2,36.0678586232145,44.36038435881831
613,[Na+].[Na+].C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP([O-])([O-])=O,0.0008119460656317301,22.01151269962005
614,CC(=O)CC(=O)NC1=CC=CC=C1,5.844038628254623,46.374750638642496
615,OC1=C(Br)C=C(C=C1Br)C#N,3.7454110796823272,40.999045200193
616,SCC(=O)NC1=CC=CC=C1,21.4495929488672,46.19230997815847
617,NCCNCCN,2.037541990823378,43.49472445904286
618,CC(C)OC(=O)C1=C(C)NC(N)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC1CN(C1)C(C1=CC=CC=C1)C1=CC=CC=C1,32.0052506166725,42.97295300548103
619,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@]12C,0.0007933861300699618,25.239850761568228
620,Cl.CCOC1=C(OCCN[C@H](C)CC2=CC(=C(OC)C=C2)S(N)(=O)=O)C=CC=C1,28.4353809750473,45.38615687140892
621,N(C1=CC=C(NC2=CC=C3C=CC=CC3=C2)C=C1)C1=CC=C2C=CC=CC2=C1,27.8530858616352,45.43088834454102
622,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,3.786570907875337,21.530402000245072
623,CC1=C(C=C(C(O)=C1)C(C)(C)C)C(C)(C)C,28.8224575128422,45.29502575412606
624,[Na+].CC[Hg]SC1=C(C=CC=C1)C([O-])=O,0.8943503037297305,44.38637474953387
625,OC1=CC=C(C=C1)C1(CC2CC1C1CCCC21)C1=CC=C(O)C=C1,50.2749961834748,34.55180052403496
626,OC(=O)C=CC1=CC(O)=C(O)C=C1,62.3504820471335,44.70719568237447
627,CCCCCCCCCCCCCOC(=O)C(C)=C,59.1645690931716,44.194428853766006
628,[Br-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,33.0608829339626,44.332376896491624
629,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H],0.022897219173856342,28.105136288698468
630,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=CC=C(NS(C)(=O)=O)C=C12,39.5967872586182,43.886945973930125
631,Cl.C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1)C3=O)C(C)=O,0.2933692315351166,34.85795618220051
632,Cl.Cl.COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=C(N2)C=CC=C3)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C,24.6755052681376,36.87787688312478
633,CN(C)C1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC(=C2)N(C)C)C1=CC=C(C=C1)N(C)C,44.4984917240875,39.086714246632894
634,O.CS(O)(=O)=O.CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC1=CC=CC=C1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,62.9877575133491,44.49913229670349
635,[Cl-].CCCC[N+]1=CC=C(C)C=C1,74.5185719968962,45.151845474712545
636,CC1=CC(O)=C(C=C1SC1=C(C)C=C(O)C(=C1)C(C)(C)C)C(C)(C)C,63.1812023315813,45.389000554359896
637,[Br-].CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,19.0343194320463,44.7920481792418
638,CCCCCCCCCCCCN(CCO)CCO,78.011184386451,44.80710401902855
639,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0002204503019953563,22.839181554938058
640,N#C\C=C\C#N,48.7118335235655,43.32621724072406
641,[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C,69.7291466845603,44.669910390346075
642,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.00011835634538925888,23.71961645655756
643,Cl.CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1,74.5785899969767,44.75203720072534
644,COP(=O)(OC)OC=C(Cl)Cl,10.808444720491,40.25456385122132
645,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,0.4651945240808857,21.02055423238195
646,CCCCOC(=O)C=C,16.8470796419175,44.14772547208945
647,CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,65.8772637731536,45.61966073975136
648,[Na+].COC1=CC=C(C=C1)C(=O)C(\Br)=C/C([O-])=O,13.2059441400378,38.586895160357244
649,Cl.COC1=CC=C(OC)C(=C1)[C@@H](O)[C@H](C)N,33.8915142085726,41.03916622392824
650,OC1=CC=C([Hg]Cl)C=C1,2.0250462526144517,41.73230002855138
651,OC1=C(C=CC=C1)C(=O)OC1=CC=CC=C1,32.7866490445605,45.3086672266068
652,NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,13.7816241728055,42.72716096640893
653,[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,63.720750628977,45.96830339385575
654,CC(=O)NC1=CC=C(C=C1)C(=O)CCl,42.8659600458593,43.147401393414434
655,CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,78.8595528570903,44.945131892245236
656,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O,0.27223684880551247,27.962926061068927
657,Cl.O[C@@H](CNCCOC1=CC=C(CC(O)=O)C=C1)C1=CC=CC=C1,4.669775826471323e-05,45.32635810869853
658,CO.COC1=C(Cl)C=C(Cl)C(NC2=C(C=NC3=CC(OCCCN4CCN(C)CC4)=C(OC)C=C23)C#N)=C1,0.47838549225858173,38.824342209689085
659,CC(C)(C)C(O)C=CC1=CC2=C(OCO2)C=C1,5.6022789415521856e-05,39.962447863842584
660,C1=CC2=C3C(=C1)C1=C4C(C=CC5=C4C3=C(C=C2)C=C5)=CC=C1,1.894589937283591,40.56916309455436
661,[H][C@]12[C@@H](O)C[C@@]3(C)[C@@H](CC[C@]3(OC(=O)OCC)C(=O)COC(=O)CC)[C@@H]1CCC1=CC(=O)C=C[C@]21C,0.076789368919286,22.390311878314826
662,ClCCNC(=O)N(CCCl)N=O,38.9143181726844,44.1362413311663
663,Cl.NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1,1.035513765537459,34.170115361770435
664,OC(COC(=O)C=C)COC1=CC=CC=C1,26.920434314025705,45.286582168958574
665,C=CC(=O)OCCOCCOC(=O)C=C,8.950904747117754,43.46484781824587
666,[Cl-].CCNC1=CC=C(C(C2=CC=C(C=C2)N(CC)CC)=C2C=CC(C=C2)=[N+](CC)CC)C2=C1C=CC=C2,46.6389327557981,45.03475418144182
667,[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,9.64429346751654,44.056006598840426
668,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@@H]2O,0.024756430861671674,28.754535070103998
669,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,34.6799459429776,43.48287615113851
670,O=C1C=CC(=O)N1C1=CC=C(CC2=CC=C(C=C2)N2C(=O)C=CC2=O)C=C1,61.2539821034959,41.34648212763737
671,CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C,0.0011461175539366764,26.54538684475534
672,CC(C)CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1,76.5660405822025,46.83363729262184
673,[O-][N+](=O)C1=CC(Cl)=C(Cl)C(Cl)=C1Cl,54.4742756634169,42.57224592285726
674,CO[C@@H]1[C@@H](CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C)OC(=O)NC(=O)CCl,14.1828958082382,34.20859461261752
675,[Br-].CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,63.2660570462411,45.54625453588511
676,[Br-].CCCCCCCCCCCCCC[N+](C)(C)C,65.7832139831933,44.781633003579614
677,C[C@]12O[C@H](C[C@]1(O)CO)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C3C(=O)NC4)C3=C(C=CC=C3)N21,0.11017385584815997,34.5724600826354
678,Cl.C[C@@H](NCCCC1=CC=CC(=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12,33.0053208711357,44.63813817294829
679,OC(=O)CCOC(=O)C=C,85.5735527887304,44.052439034623774
680,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1=CC=CC=C1,65.4143058439044,44.24884367005048
681,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.016934017402199686,23.408922546291848
682,CCCCCC1=CC2=C(C(O)=C1)C1=CC(C)=CC=C1C(C)(C)O2,36.570564161727,44.35639951330967
683,CC1=CC=C2C(Cl)=CC(Cl)=C(O)C2=N1,9.65080060379329,39.90273637398777
684,[K+].[Ag+].[C-]#N.[C-]#N,26.802262436510205,43.084792979077946
685,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H],0.04722996018895742,29.32972457198605
686,[Hg++].CC([O-])=O.CC([O-])=O,16.8598044759666,41.15955219471705
687,CC(O)C(=O)O[Hg]C1=CC=CC=C1,19.11499279607,43.31375128017563
688,Cl.CCCCCCOC1=CC=C(C(=N)N(CCCC)CCCC)C2=C1C=CC=C2,34.2357238487267,45.662268912650745
689,C=CC(=O)OCCCCOC(=O)C=C,20.2249828527129,43.69693763733207
690,[Cl-].[Cl-].COC1=CC(=CC=C1[N+]1=NC(=NN1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1)C1=CC=C(C(OC)=C1)[N+]1=NC(=NN1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,4.7883375098560705,40.87809405497137
691,CC(=O)N1C[C@H](O)C[C@H]1C(O)=O,21.1411450034013,39.21206332039826
692,N#CSCSC1=NC2=CC=CC=C2S1,25.7885029441591,45.42259265251437
693,ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1,37.253378816902,42.8597097963199
694,OC1(CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C(=C1)C(F)(F)F,34.7501317971606,39.74115615233591
695,CCCC[Sn](CCCC)(CCCC)OC(=O)C=C,14.418701660137,44.21321160070179
696,Cl.CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,35.7962585495493,45.64861599037846
697,Cl.Cl.CN1CCC(CC1)NC1=NC2=C(NC3=CC(Cl)=C(F)C=C3)N=CN=C2C=N1,1.5386991670125383,39.13013770830049
698,OB(O)[O-].[Hg+]C1=CC=CC=C1,6.160868120334051,44.048033409275725
699,Cl.CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C=C2[C@H]1C(=O)OC)C(=O)C1=CC=CC(O)=C1C3=O,0.0757071110948715,31.39864974463836
700,ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,67.5428709341696,39.549316485189635
701,COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12,79.6633213310479,40.98631716663802
702,[O-][N+](=O)C1=CC=C(SC#N)C(=C1)[N+]([O-])=O,23.2461255221818,41.50334570307576
703,Cl[Hg]C1=CC=CC=C1,5.889898749535639,44.60040570294997
704,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@]12C,1.6294188279701132,30.67205646861285
705,CC(O)=O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1,33.1343312973806,42.74525004680673
706,C=CC(=O)OCCN1C(=O)N(CCOC(=O)C=C)C(=O)N(CCOC(=O)C=C)C1=O,0.8262252657905407,43.44221285255355
707,OS(O)(=O)=O.ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C,39.2554834675332,41.081497693531865
708,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,1.2215978950382507,30.504698046046087
709,CCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]12C)C(=O)CCl,0.8558057611687175,23.834144586770247
710,C[C@]12CC[C@H]3[C@@H](CCC4=CC5=C(C[C@]34C)C=NO5)[C@@H]1CC[C@@]2(O)C#C,0.07299428721217538,23.29188404928215
711,CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C,31.8021545081516,45.42532629024657
712,ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl,50.9445065796394,42.22685659980148
713,N#CSCSC#N,14.053531161517498,42.5124853261187
714,Cl.Cl.OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O,4.321187821844703,41.23181341942845
715,CC1=CC=C(C=C1)S(O)(=O)=O.NC1CCN(C1)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=CC=C(F)C=C1F)C(O)=O,27.686470775478902,36.17141249966642
716,CC(O)C#CC(C)O,22.8729333585462,42.193954351587806
717,C[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1,22.3903223071508,41.5384886436905
718,CC[C@]1(O)C[C@H]2C[N@@](C1)CCC1=C(NC3=C1C=CC=C3)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C=O)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,0.7684571563199896,37.001970996126474
719,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1C=C[C@@]2(O)C#C,0.0004973133873420466,30.31426511301145
720,C=CC(=O)OCCOC1=CC=CC=C1,50.7796676970375,45.36846980591438
721,[H][C@@]1(C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=C(C=CC=C3OC)C(=O)C1=C2O)C(=O)COC(=O)CCCC,2.9941395043554735,34.69345273335139
722,FC(C(F)(F)F)C(F)(F)OC1=CC(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,79.2100716340945,44.21501621506974
723,OCCN(CCO)C1=NC(N2CCCCC2)=C2N=C(N=C(N3CCCCC3)C2=N1)N(CCO)CCO,2.942585768679251,41.82619881489133
724,CC(C)C1=CC(Cl)=C(C)C=C1O,66.6674315012165,42.47967404013788
725,CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)OCCl,0.3479000331270612,22.895962025376363
726,[H][C@@]12OC\C3=C/C=C/[C@H](C)[C@H](O[C@@]4([H])C[C@H](OC)[C@@H](O[C@@]5([H])C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(CC[C@H](C)[C@]([H])(O5)[C@@H](C)CC)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O,37.8303038115384,31.487229466704495
727,[Cl-].CCCCCCCCCCCCCC[N+](C)(C)C,58.1725030415602,44.669910390346075
728,O=C1C(=O)C2=CC=CC3=C2C1=CC=C3,25.1830509503162,40.04507114990538
729,FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,36.7028711798834,45.59347697477854
730,CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0.42583475395036174,27.75325875043187
731,Cl.NC1=CC=C(N=NC2=CC=CC=C2)C(N)=N1,16.0134090006944,41.93194241058819
732,CCCC1=C(OCCCCC2=NN=NN2)C=CC(C(C)=O)=C1O,37.7243003257951,44.11506621389641
733,OC(=O)C1=C(O)C=CC(=C1)S(O)(=O)=O.CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)C4=C(C(O)=CC=C4Cl)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,8.800298044601963,29.4462694557601
734,OCC[NH+](CCO)CCO.CCCCCCCCCCCCCCCCCC([O-])=O,32.7689540665118,43.74666249177838
735,ClC1=CC=C(C=C1)C(C#N)C1=C(Cl)C=C(C=C1Cl)N1N=CC(=O)NC1=O,35.0483668246871,41.00461107108463
736,[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C5=CC=CC=C5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)C1=CC=CC=C1)C1=CC=CC=C1,0.03779616833635657,34.617009631301784
737,CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1,33.6810557920215,39.85895272096105
738,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H],2.788477928946591,28.105136288698468
739,CCC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(Cl)C=C1,68.2714599362484,39.05289073546924
740,OC1=CC=CC=CC1=O,56.5437352495491,43.337569072944866
741,CC(C)NC1=CC=CN=C1N1CCN(CC1)C(=O)C1=CC2=CC(NS(C)(=O)=O)=CC=C2N1,36.953571667009,42.14468061892851
742,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@@H]2O,0.018000930574039842,28.754535070103998
743,[Cl-].[Cl-].[Hg++],0.6578626517028994,42.489539307755976
744,CN1C=C2C[C@@H]3[C@H](C[C@@H](CNC(=O)OCC4=CC=CC=C4)CN3C)C3=C2C1=CC=C3,38.6511567717536,42.24942700139146
745,CC1=C(O)C(C)=C2CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)OC2=C1C,38.5196273085848,37.388562298654605
746,CCCOC1=CC2=C(NC(NC(=O)OC)=N2)C=C1,0.3416104121438792,41.319653803010326
747,O.Cl.CN1CCN(CC2=CC(=CO2)C2=CC=C3N=C(O)OC3=C2)[C@H](C1)C1=CC=C(F)C=C1,51.3813125502497,37.464565696903776
748,Cl.CCCOC1=C(Br)C(C)=C(S1)C(=O)N1CCC(CC1)C1=CC(CN)=CC=C1F,10.341879142927198,39.76472761556197
749,CCOC1=CC=C2N=C(SC2=C1)S(N)(=O)=O,30.3922074040214,42.40793600729029
750,CCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)CO,21.1237069388702,23.281465375072546
751,OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,32.7688575491149,40.26933535451795
752,CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,11.4092771354826,23.391993711437628
753,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)C1=CC=C(N)C=C1,39.5190105487382,39.92546230191295
754,CC(C)OC=O,72.2513979488316,43.593832900537365
755,CCOP(=S)(OCC)OC1=NN(C=N1)C1=CC=CC=C1,78.213147263936,46.07391436280051
756,CCOC(=O)[C@@H](C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1,67.3399551464775,42.68591372845499
757,Cl.NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,13.8135927882551,34.76446656688354
758,Cl.CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C1=CC=CC=C1,33.4161953040361,44.16027921437308
759,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,33.520087979255,23.998215965013294
760,[Na+].[Na+].NC1=C2C=CC=CC2=C(C=C1N=NC1=CC=C(C=C1)C1=CC=C(C=C1)N=NC1=C(N)C2=CC=CC=C2C(=C1)S([O-])(=O)=O)S([O-])(=O)=O,13.9097026677292,40.17154627886456
761,CC[C@H]1CC[C@H](NCC2=CC3=C(C=C2OC)[C@H]2C[C@H]2C(=O)N3C)[C@@H](N1)C1=CC=CC=C1,7.229736429436091,38.83313078343692
762,CC(C)C1=NN=C2C=CC(=CN12)C1=C(N=CO1)C1=CC(F)=CC=C1F,34.9045359931737,40.991450807898694
763,O[C@@H]1[C@@H](CC2=CC=C(C=C2)C2=CC=CC=C2)COC2=C1C=CC(=C2)C1(CCCC1)C(O)=O,73.5673963438724,37.94846448413077
764,CC1=CC(O)=C(C=C1)C(C)(C)C,59.99048784386,46.07079397655378
765,CC1=NN=C2CN=C(C3=C(Cl)C=CC=C3)C3=C(C=CC(Cl)=C3)N12,36.3706453349003,44.69866876816849
766,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,39.3094043817761,22.60269724224559
